"","order_item_id","item_id","item_price","user_reg_date","childrensize","nodelivery","present","waitingtime","lowprice","xmas","newyears","age","oldppl","noitems","noorders","prebd","female","male","difforder","preorders"
"14931",114931,1925,179.9,2016-10-26,0,0,0,0,0,0,0,54,0,3,1,0,1,0,0,-596
"14932",114932,2254,130,2016-10-26,0,0,0,0,0,0,0,54,0,3,1,0,1,0,0,-599
"14933",114933,1924,199.9,2016-10-27,0,0,0,0,0,0,0,-99,-99,1,1,-99,1,0,0,-99
"14936",114936,926,82.5,2016-10-27,0,0,0,0,0,0,0,-99,-99,3,1,-99,1,0,0,-99
"14937",114937,1539,59.9,2016-10-27,0,1,0,-99,0,0,-99,-99,-99,3,1,-99,1,0,0,-99
"14938",114938,1539,59.9,2016-10-27,0,1,0,-99,0,0,-99,-99,-99,3,1,-99,1,0,0,-99
"14957",114957,1673,219.9,2016-10-27,0,0,0,0,0,0,0,55,0,1,1,0,1,0,0,-612
"14961",114961,2066,149.9,2016-10-27,0,0,0,0,0,0,0,56,0,2,1,0,1,0,0,176
"14962",114962,1468,59.9,2016-10-27,0,1,0,-99,0,0,-99,56,0,2,1,-99,1,0,0,-99
"14972",114972,1471,69.9,2015-02-17,0,0,0,0,0,0,0,53,0,8,1,0,1,0,0,-112
"14973",114973,1471,69.9,2015-02-17,0,0,0,0,0,0,0,53,0,8,1,0,1,0,0,-112
"14974",114974,1607,59.9,2015-02-17,0,0,0,0,0,0,0,53,0,8,1,0,1,0,0,-112
"14975",114975,1607,59.9,2015-02-17,0,0,0,0,0,0,0,53,0,8,1,0,1,0,0,-199
"14976",114976,1729,55.9,2015-02-17,0,1,0,-99,0,0,-99,53,0,8,1,-99,1,0,0,-99
"14977",114977,1920,45.9,2015-02-17,0,1,0,-99,0,0,-99,53,0,8,1,-99,1,0,0,-99
"14978",114978,1617,69.9,2015-02-17,0,1,0,-99,0,0,-99,53,0,8,1,-99,1,0,0,-99
"14979",114979,1617,69.9,2015-02-17,0,1,0,-99,0,0,-99,53,0,8,1,-99,1,0,0,-99
"14995",114995,1624,69.9,2016-10-27,0,0,0,0,0,0,0,68,0,3,2,0,1,0,0,-211
"14996",114996,1534,49.9,2016-10-27,0,0,0,0,0,0,0,68,0,3,2,0,1,0,0,-211
"14997",114997,1442,24.9,2016-10-27,0,0,0,0,0,0,0,68,0,3,2,0,1,0,0,-211
"40351",140351,1482,29.9,2016-10-27,0,0,0,0,0,0,0,68,0,3,2,0,1,0,0,-311
"40352",140352,1634,119.9,2016-10-27,0,0,0,0,0,0,0,68,0,3,2,0,1,0,0,-311
"40353",140353,1633,59.9,2016-10-27,0,0,0,0,0,0,0,68,0,3,2,0,1,0,0,-311
"14998",114998,1692,89.9,2016-10-27,0,0,0,0,0,0,0,60,0,1,1,0,1,0,0,-818
"15005",115005,2149,89.9,2016-10-27,0,0,0,0,0,0,0,47,0,1,1,0,1,0,0,-900
"15007",115007,1782,199.9,2015-02-17,0,0,0,1,0,0,0,49,0,1,3,0,1,0,0,-205
"16158",116158,1782,199.9,2015-02-17,0,0,0,0,0,0,0,49,0,1,3,1,1,0,0,-4
"41050",141050,1806,16.9,2015-02-17,0,0,0,0,1,0,0,49,0,3,3,0,1,0,0,-104
"41051",141051,1806,16.9,2015-02-17,0,0,0,0,1,0,0,49,0,3,3,0,1,0,0,-104
"41052",141052,1806,16.9,2015-02-17,0,0,0,0,1,0,0,49,0,3,3,0,1,0,0,-184
"15008",115008,1647,69.9,2016-10-27,0,0,0,0,0,0,0,51,0,4,1,0,1,0,0,-506
"15009",115009,1664,24.9,2016-10-27,0,0,0,0,0,0,0,51,0,4,1,0,1,0,0,-506
"15010",115010,1664,24.9,2016-10-27,0,0,0,0,0,0,0,51,0,4,1,0,1,0,0,-506
"15011",115011,1647,69.9,2016-10-27,0,0,0,0,0,0,0,51,0,4,1,0,1,0,0,-578
"15015",115015,856,34.9,2015-04-26,0,0,0,0,0,0,0,49,0,3,2,0,1,0,0,197
"15016",115016,1566,139.9,2015-04-26,0,0,0,0,0,0,0,49,0,3,2,0,1,0,0,197
"15017",115017,1440,69.9,2015-04-26,0,0,0,0,0,0,0,49,0,3,2,0,1,0,0,197
"39725",139725,1684,49.9,2015-04-26,0,0,0,0,0,0,0,49,0,5,2,0,1,0,0,23
"39726",139726,1486,59.9,2015-04-26,0,0,0,0,0,0,0,49,0,5,2,0,1,0,0,23
"39727",139727,1486,59.9,2015-04-26,0,0,0,0,0,0,0,49,0,5,2,0,1,0,0,23
"39728",139728,1489,29.9,2015-04-26,0,0,0,0,0,0,0,49,0,5,2,0,1,0,0,23
"39729",139729,1757,19.9,2015-04-26,0,0,0,0,1,0,0,49,0,5,2,0,1,0,0,23
"15025",115025,1843,169.9,2016-10-27,0,0,0,0,0,0,0,62,0,3,1,0,1,0,0,-627
"15026",115026,1704,59.9,2016-10-27,0,0,0,0,0,0,0,62,0,3,1,0,1,0,0,-627
"15027",115027,1709,149.9,2016-10-27,0,1,0,-99,0,0,-99,62,0,3,1,-99,1,0,0,-99
"15028",115028,1973,149.9,2016-10-27,0,0,0,0,0,0,0,68,0,1,1,0,1,0,0,-279
"15029",115029,1772,139.9,2016-10-27,0,0,0,0,0,0,0,42,0,1,2,0,1,0,0,-510
"25302",125302,2112,85.95,2016-10-27,0,0,0,0,0,0,0,42,0,3,2,0,1,0,1,-603
"25303",125303,1835,169.95,2016-10-27,1,0,0,0,0,0,0,42,0,3,2,0,1,0,0,-603
"25304",125304,1834,54.95,2016-10-27,0,0,0,0,0,0,0,42,0,3,2,0,1,0,0,-603
"15031",115031,1518,39.9,2016-10-27,0,0,0,0,0,0,0,-99,-99,6,1,-99,1,0,0,-99
"15032",115032,1667,79.9,2016-10-27,0,0,0,0,0,0,0,-99,-99,6,1,-99,1,0,0,-99
"15033",115033,1667,79.9,2016-10-27,0,0,0,0,0,0,0,-99,-99,6,1,-99,1,0,0,-99
"15034",115034,1666,99.9,2016-10-27,0,0,0,0,0,0,0,-99,-99,6,1,-99,1,0,0,-99
"15035",115035,2246,19.9,2016-10-27,0,0,0,0,1,0,0,-99,-99,6,1,-99,1,0,0,-99
"15036",115036,1518,39.9,2016-10-27,0,1,0,-99,0,0,-99,-99,-99,6,1,-99,1,0,0,-99
"15041",115041,1810,49.9,2016-10-27,0,0,0,0,0,0,0,38,0,12,1,0,1,0,0,-296
"15042",115042,1737,119.9,2016-10-27,0,0,0,0,0,0,0,38,0,12,1,0,1,0,0,-296
"15043",115043,1468,59.9,2016-10-27,0,0,0,0,0,0,0,38,0,12,1,0,1,0,0,-296
"15044",115044,1468,59.9,2016-10-27,0,0,0,0,0,0,0,38,0,12,1,0,1,0,0,-296
"15045",115045,1760,49.9,2016-10-27,0,0,0,0,0,0,0,38,0,12,1,0,1,0,0,-296
"15046",115046,1760,49.9,2016-10-27,0,0,0,0,0,0,0,38,0,12,1,0,1,0,0,-296
"15047",115047,1702,99.9,2016-10-27,0,0,0,0,0,0,0,38,0,12,1,0,1,0,0,-299
"15048",115048,1415,21.9,2016-10-27,0,0,0,0,1,0,0,38,0,12,1,0,1,0,0,-304
"15049",115049,1415,21.9,2016-10-27,0,0,0,0,1,0,0,38,0,12,1,0,1,0,0,-306
"15050",115050,1810,49.9,2016-10-27,0,1,0,-99,0,0,-99,38,0,12,1,-99,1,0,0,-99
"15051",115051,1702,99.9,2016-10-27,0,1,0,-99,0,0,-99,38,0,12,1,-99,1,0,0,-99
"15052",115052,1635,99.9,2016-10-27,0,1,0,-99,0,0,-99,38,0,12,1,-99,1,0,0,-99
"15054",115054,1594,179.9,2016-10-27,0,0,0,0,0,0,0,-99,-99,4,2,-99,1,0,0,-99
"15055",115055,1469,59.9,2016-10-27,0,0,0,0,0,0,0,-99,-99,4,2,-99,1,0,0,-99
"15056",115056,1469,59.9,2016-10-27,0,0,0,0,0,0,0,-99,-99,4,2,-99,1,0,0,-99
"15057",115057,1498,59.9,2016-10-27,0,0,0,0,0,0,0,-99,-99,4,2,-99,1,0,0,-99
"36334",136334,1594,179.9,2016-10-27,0,1,0,-99,0,0,-99,-99,-99,1,2,-99,1,0,1,-99
"15065",115065,100,69.9,2016-10-27,0,0,0,0,0,0,0,63,0,3,1,0,1,0,0,-218
"15066",115066,1673,219.9,2016-10-27,0,0,0,0,0,0,0,63,0,3,1,0,1,0,0,-218
"15067",115067,1787,49.9,2016-10-27,0,0,0,0,0,0,0,63,0,3,1,0,1,0,0,-218
"15068",115068,1669,119.9,2016-10-27,0,0,0,0,0,0,0,63,0,5,1,0,1,0,0,76
"15069",115069,1669,119.9,2016-10-27,0,0,0,0,0,0,0,63,0,5,1,0,1,0,0,76
"15070",115070,1709,149.9,2016-10-27,0,0,0,0,0,0,0,63,0,5,1,0,1,0,0,1
"15071",115071,1577,159.9,2016-10-27,0,0,0,0,0,0,0,63,0,5,1,0,1,0,0,1
"15072",115072,1497,129.9,2016-10-27,0,1,0,-99,0,0,-99,63,0,5,1,-99,1,0,0,-99
"15073",115073,1606,179.9,2016-10-27,0,0,0,0,0,0,0,-99,-99,1,1,-99,1,0,0,-99
"15074",115074,1653,159.9,2015-08-25,0,0,0,0,0,0,0,57,0,3,2,0,1,0,0,-621
"15075",115075,1849,149.9,2015-08-25,0,0,0,0,0,0,0,57,0,3,2,0,1,0,0,-710
"15076",115076,1619,69.9,2015-08-25,0,0,0,0,0,0,0,57,0,3,2,0,1,0,0,-713
"28925",128925,1653,159.9,2015-08-25,0,0,0,0,0,0,0,57,0,1,2,0,1,0,1,-704
"15095",115095,1403,159.9,2015-02-17,0,0,0,0,0,0,0,43,0,8,2,1,1,0,0,-5
"15096",115096,2096,219.9,2015-02-17,0,0,0,0,0,0,0,43,0,8,2,1,1,0,0,-5
"15097",115097,1972,159.9,2015-02-17,0,0,0,0,0,0,0,43,0,8,2,1,1,0,0,-5
"15098",115098,1824,99.95,2015-02-17,0,0,0,0,0,0,0,43,0,8,2,1,1,0,0,-5
"15099",115099,1558,169.9,2015-02-17,0,0,0,0,0,0,0,43,0,8,2,1,1,0,0,-5
"15100",115100,1706,159.9,2015-02-17,0,0,0,0,0,0,0,43,0,8,2,1,1,0,0,-5
"15101",115101,1836,149.9,2015-02-17,0,0,0,0,0,0,0,43,0,8,2,0,1,0,0,-83
"15102",115102,1077,169.9,2015-02-17,0,0,0,0,0,0,0,43,0,8,2,0,1,0,0,-194
"42861",142861,1710,130,2015-02-17,0,0,0,0,0,1,0,43,0,4,2,0,1,0,0,-178
"42862",142862,1836,149.9,2015-02-17,0,0,0,0,0,1,0,43,0,4,2,0,1,0,0,-178
"42863",142863,1697,99.95,2015-02-17,0,1,0,-99,0,1,-99,43,0,4,2,-99,1,0,0,-99
"42864",142864,1697,99.95,2015-02-17,0,1,0,-99,0,1,-99,43,0,4,2,-99,1,0,0,-99
"15104",115104,1546,29.9,2016-10-27,0,1,0,-99,0,0,-99,-99,-99,7,1,-99,1,0,0,-99
"15105",115105,1546,29.9,2016-10-27,0,1,0,-99,0,0,-99,-99,-99,7,1,-99,1,0,0,-99
"15106",115106,1546,29.9,2016-10-27,0,1,0,-99,0,0,-99,-99,-99,7,1,-99,1,0,0,-99
"15107",115107,1546,29.9,2016-10-27,0,1,0,-99,0,0,-99,-99,-99,7,1,-99,1,0,0,-99
"15108",115108,1546,29.9,2016-10-27,0,1,0,-99,0,0,-99,-99,-99,7,1,-99,1,0,0,-99
"15109",115109,1546,29.9,2016-10-27,0,1,0,-99,0,0,-99,-99,-99,7,1,-99,1,0,0,-99
"15110",115110,1546,29.9,2016-10-27,0,1,0,-99,0,0,-99,-99,-99,7,1,-99,1,0,0,-99
"15114",115114,1951,0,2016-10-27,0,0,1,0,1,0,0,47,0,1,4,0,1,0,0,-588
"24133",124133,2199,0,2016-10-27,0,0,1,0,1,0,0,47,0,1,4,0,1,0,1,-592
"43908",143908,2121,0,2016-10-27,0,0,1,0,1,1,0,47,0,1,4,0,1,0,1,-674
"49307",149307,582,29.9,2016-10-27,0,0,0,0,0,1,0,47,0,2,4,0,1,0,0,-681
"49308",149308,1526,119,2016-10-27,0,1,0,-99,0,1,-99,47,0,2,4,-99,1,0,0,-99
"15131",115131,1670,199.9,2015-02-17,0,0,0,0,0,0,0,59,0,7,1,0,1,0,0,-820
"15132",115132,1670,199.9,2015-02-17,0,0,0,0,0,0,0,59,0,7,1,0,1,0,0,-820
"15133",115133,1479,59.9,2015-02-17,0,0,0,0,0,0,0,59,0,7,1,0,1,0,0,-820
"15134",115134,1579,119.9,2015-02-17,0,0,0,0,0,0,0,59,0,7,1,0,1,0,0,-820
"15135",115135,1471,69.9,2015-02-17,0,0,0,0,0,0,0,59,0,7,1,0,1,0,0,-820
"15136",115136,1471,69.9,2015-02-17,0,0,0,0,0,0,0,59,0,7,1,0,1,0,0,-820
"15137",115137,1716,89.9,2015-02-17,0,0,0,0,0,0,0,59,0,7,1,0,1,0,0,-1010
"15173",115173,1666,99.9,2016-10-27,0,0,0,0,0,0,0,-99,-99,1,1,-99,1,0,0,-99
"15175",115175,772,19.9,2016-10-27,0,0,0,0,1,0,0,68,0,4,1,0,1,0,0,-614
"15176",115176,1470,39.9,2016-10-27,0,0,0,0,0,0,0,68,0,4,1,0,1,0,0,-614
"15177",115177,1470,39.9,2016-10-27,0,0,0,0,0,0,0,68,0,4,1,0,1,0,0,-794
"15178",115178,1748,14.9,2016-10-27,0,0,0,0,1,0,0,68,0,4,1,0,1,0,0,-801
"15179",115179,1636,69.9,2016-10-27,0,0,0,0,0,0,0,-99,-99,3,1,-99,1,0,0,-99
"15180",115180,1884,59.9,2016-10-27,0,0,0,0,0,0,0,-99,-99,3,1,-99,1,0,0,-99
"15181",115181,1471,69.9,2016-10-27,0,0,0,0,0,0,0,-99,-99,3,1,-99,1,0,0,-99
"15193",115193,1471,69.9,2016-03-14,0,0,0,0,0,0,0,50,0,3,2,0,1,0,0,-498
"15194",115194,1568,149.9,2016-03-14,0,1,0,-99,0,0,-99,50,0,3,2,-99,1,0,0,-99
"15195",115195,1718,69.9,2016-03-14,0,1,0,-99,0,0,-99,50,0,3,2,-99,1,0,0,-99
"44893",144893,1568,149.9,2016-03-14,0,0,0,0,0,1,0,50,0,2,2,0,1,0,0,-675
"44894",144894,1437,69.9,2016-03-14,0,0,0,0,0,1,0,50,0,2,2,0,1,0,0,-675
"15202",115202,1772,139.9,2016-10-27,0,0,0,0,0,0,0,-99,-99,1,1,-99,1,0,0,-99
"15205",115205,371,49.95,2016-10-27,0,0,0,0,0,0,0,-99,-99,2,2,-99,1,0,0,-99
"15206",115206,1801,199.9,2016-10-27,0,0,0,0,0,0,0,-99,-99,2,2,-99,1,0,0,-99
"22631",122631,371,49.95,2016-10-27,0,0,0,0,0,0,0,-99,-99,1,2,-99,1,0,1,-99
"15207",115207,1484,149.9,2016-10-27,0,0,0,0,0,0,0,62,0,3,1,0,1,0,0,-600
"15208",115208,1868,5.5,2016-10-27,0,0,0,0,1,0,0,62,0,3,1,0,1,0,0,-600
"15209",115209,1542,149.9,2016-10-27,0,0,0,0,0,0,0,62,0,3,1,0,1,0,0,-693
"15217",115217,1749,99.9,2015-02-17,0,0,0,0,0,0,0,53,0,1,1,0,1,0,0,-608
"15218",115218,1833,99.95,2015-02-17,0,0,0,0,0,0,0,61,0,5,2,0,1,0,0,-623
"15219",115219,1502,99.9,2015-02-17,0,0,0,0,0,0,0,61,0,5,2,0,1,0,0,-623
"15220",115220,1894,45.9,2015-02-17,0,0,0,0,0,0,0,61,0,5,2,0,1,0,0,-623
"15221",115221,1821,109.95,2015-02-17,0,0,0,0,0,0,0,61,0,5,2,0,1,0,0,-708
"15222",115222,1821,109.95,2015-02-17,0,0,0,0,0,0,0,61,0,5,2,0,1,0,0,-710
"28649",128649,1795,79.9,2015-02-17,0,1,0,-99,0,0,-99,61,0,7,2,-99,1,0,1,-99
"28650",128650,1795,79.9,2015-02-17,0,1,0,-99,0,0,-99,61,0,7,2,-99,1,0,0,-99
"28651",128651,1833,99.95,2015-02-17,0,1,0,-99,0,0,-99,61,0,7,2,-99,1,0,0,-99
"28678",128678,1436,8.95,2015-02-17,0,0,0,0,1,0,0,61,0,7,2,0,1,0,0,-707
"28679",128679,1795,79.9,2015-02-17,0,0,0,0,0,0,0,61,0,7,2,0,1,0,0,-707
"28680",128680,1795,79.9,2015-02-17,0,0,0,0,0,0,0,61,0,7,2,0,1,0,0,-707
"28681",128681,1833,99.95,2015-02-17,0,0,0,0,0,0,0,61,0,7,2,0,1,0,0,-707
"15241",115241,172,89.9,2016-10-27,0,0,0,0,0,0,0,-99,-99,1,1,-99,1,0,0,-99
"15256",115256,1485,149.9,2016-02-08,0,0,0,0,0,0,0,-99,-99,3,1,-99,1,0,0,-99
"15257",115257,1618,179.9,2016-02-08,0,0,0,0,0,0,0,-99,-99,3,1,-99,1,0,0,-99
"15258",115258,1415,24.9,2016-02-08,0,0,0,0,0,0,0,-99,-99,3,1,-99,1,0,0,-99
"15264",115264,1920,45.9,2016-10-27,0,0,0,0,0,0,0,45,0,5,1,1,0,1,0,-14
"15265",115265,1170,22.95,2016-10-27,0,0,0,0,1,0,0,45,0,5,1,0,0,1,0,-99
"15266",115266,927,19.95,2016-10-27,0,0,0,0,1,0,0,45,0,5,1,0,0,1,0,-99
"15267",115267,1118,22.95,2016-10-27,0,0,0,0,1,0,0,45,0,5,1,0,0,1,0,-99
"15268",115268,1274,12.95,2016-10-27,0,0,0,0,1,0,0,45,0,5,1,0,0,1,0,-99
"15276",115276,238,49.9,2016-10-27,0,0,0,0,0,0,0,51,0,3,1,0,1,0,0,187
"15277",115277,1469,59.9,2016-10-27,0,0,0,0,0,0,0,51,0,3,1,0,1,0,0,187
"15278",115278,1469,59.9,2016-10-27,0,0,0,0,0,0,0,51,0,3,1,0,1,0,0,187
"15280",115280,772,19.9,2016-10-27,0,0,0,0,1,0,0,54,0,4,2,0,1,0,0,184
"15281",115281,1520,79.9,2016-10-27,0,0,0,0,0,0,0,54,0,4,2,0,1,0,0,184
"15282",115282,1662,109.9,2016-10-27,0,0,0,0,0,0,0,54,0,4,2,0,1,0,0,184
"15283",115283,1589,69.9,2016-10-27,0,1,0,-99,0,0,-99,54,0,4,2,-99,1,0,0,-99
"28926",128926,1662,109.9,2016-10-27,0,0,0,0,0,0,0,54,0,1,2,0,1,0,1,101
"15295",115295,1581,149.9,2016-10-27,0,0,0,0,0,0,0,-99,-99,1,2,-99,1,0,0,-99
"28924",128924,1581,149.9,2016-10-27,0,0,0,0,0,0,0,-99,-99,1,2,-99,1,0,1,-99
"15310",115310,1570,199.9,2016-10-27,0,0,0,1,0,0,0,38,0,4,1,0,1,0,0,-211
"15311",115311,1436,8.95,2016-10-27,0,0,0,1,1,0,0,38,0,4,1,0,1,0,0,-211
"15312",115312,1506,49.9,2016-10-27,0,0,0,1,0,0,0,38,0,4,1,0,1,0,0,-211
"15313",115313,1573,39.9,2016-10-27,0,1,0,-99,0,0,-99,38,0,4,1,-99,1,0,0,-99
"15314",115314,1566,139.9,2015-09-19,0,0,0,0,0,0,0,66,0,1,1,0,1,0,0,-904
"15315",115315,1539,59.9,2016-10-27,0,0,0,0,0,0,0,-99,-99,4,1,-99,1,0,0,-99
"15316",115316,1864,144,2016-10-27,0,0,0,0,0,0,0,-99,-99,4,1,-99,1,0,0,-99
"15317",115317,1741,89.95,2016-10-27,0,0,0,0,0,0,0,-99,-99,4,1,-99,1,0,0,-99
"15318",115318,1485,149.9,2016-10-27,0,0,0,0,0,0,0,-99,-99,4,1,-99,1,0,0,-99
"15322",115322,1768,134.9,2016-10-27,0,0,0,0,0,0,0,-99,-99,1,1,-99,1,0,0,-99
"15323",115323,1659,69.9,2016-10-27,0,0,0,0,0,0,0,51,0,11,1,0,1,0,0,-107
"15324",115324,1667,79.9,2016-10-27,0,0,0,0,0,0,0,51,0,11,1,0,1,0,0,-107
"15325",115325,1638,49.9,2016-10-27,0,0,0,0,0,0,0,51,0,11,1,0,1,0,0,-107
"15326",115326,1638,49.9,2016-10-27,0,0,0,0,0,0,0,51,0,11,1,0,1,0,0,-107
"15327",115327,1641,39.9,2016-10-27,0,0,0,0,0,0,0,51,0,11,1,0,1,0,0,-107
"15328",115328,1641,39.9,2016-10-27,0,0,0,0,0,0,0,51,0,11,1,0,1,0,0,-107
"15329",115329,1640,69.9,2016-10-27,0,0,0,0,0,0,0,51,0,11,1,0,1,0,0,-107
"15330",115330,1773,29.9,2016-10-27,0,0,0,0,0,0,0,51,0,11,1,0,1,0,0,-107
"15331",115331,1773,29.9,2016-10-27,0,0,0,0,0,0,0,51,0,11,1,0,1,0,0,-107
"15332",115332,1773,29.9,2016-10-27,0,0,0,0,0,0,0,51,0,11,1,0,1,0,0,-107
"15333",115333,1784,19.9,2016-10-27,0,0,0,0,1,0,0,51,0,11,1,0,1,0,0,-107
"15335",115335,1640,69.9,2016-10-27,0,0,0,0,0,0,0,72,0,1,1,0,1,0,0,-728
"15336",115336,154,17.9,2016-10-27,0,0,0,0,1,0,0,48,0,2,1,0,1,0,0,0
"15337",115337,1312,49.9,2016-10-27,0,0,0,0,0,0,0,48,0,2,1,0,1,0,0,0
"15338",115338,1575,199,2016-10-27,0,0,0,0,0,0,0,-99,-99,1,1,-99,1,0,0,-99
"15341",115341,1560,169.9,2016-10-27,0,0,0,0,0,0,0,49,0,2,1,0,1,0,0,192
"15342",115342,1736,159.9,2016-10-27,0,0,0,0,0,0,0,49,0,2,1,0,1,0,0,192
"15345",115345,104,99.9,2016-10-26,0,0,0,0,0,0,0,38,0,3,1,0,1,0,0,-829
"15346",115346,1749,99.9,2016-10-26,0,0,0,0,0,0,0,38,0,3,1,0,1,0,0,-829
"15347",115347,1647,69.9,2016-10-26,0,0,0,0,0,0,0,38,0,3,1,0,1,0,0,-829
"15348",115348,1477,89.9,2016-10-27,0,0,0,0,0,0,0,-99,-99,2,1,-99,1,0,0,-99
"15349",115349,1652,39.9,2016-10-27,0,0,0,0,0,0,0,-99,-99,2,1,-99,1,0,0,-99
"15352",115352,1645,39.9,2015-02-17,0,0,0,0,0,0,0,38,0,14,1,0,1,0,0,177
"15353",115353,1645,39.9,2015-02-17,0,0,0,0,0,0,0,38,0,14,1,0,1,0,0,177
"15354",115354,1470,39.9,2015-02-17,0,0,0,0,0,0,0,38,0,14,1,0,1,0,0,177
"15355",115355,1691,49.9,2015-02-17,0,0,0,0,0,0,0,38,0,14,1,0,1,0,0,177
"15356",115356,1520,79.9,2015-02-17,0,0,0,0,0,0,0,38,0,14,1,0,1,0,0,177
"15357",115357,1520,79.9,2015-02-17,0,0,0,0,0,0,0,38,0,14,1,0,1,0,0,177
"15358",115358,1822,89.9,2015-02-17,0,0,0,0,0,0,0,38,0,14,1,0,1,0,0,177
"15359",115359,1852,160,2015-02-17,0,0,0,0,0,0,0,38,0,14,1,0,1,0,0,177
"15360",115360,1491,79.9,2015-02-17,0,0,0,0,0,0,0,38,0,14,1,0,1,0,0,177
"15361",115361,1414,129.9,2015-02-17,0,0,0,0,0,0,0,38,0,14,1,0,1,0,0,177
"15362",115362,1645,39.9,2015-02-17,0,0,0,0,0,0,0,38,0,14,1,0,1,0,0,95
"15363",115363,1554,99.9,2015-02-17,0,0,0,0,0,0,0,38,0,14,1,0,1,0,0,79
"15364",115364,1500,69.9,2015-02-17,0,1,0,-99,0,0,-99,38,0,14,1,-99,1,0,0,-99
"15365",115365,1500,69.9,2015-02-17,0,1,0,-99,0,0,-99,38,0,14,1,-99,1,0,0,-99
"15374",115374,1758,139.9,2016-10-27,0,0,0,0,0,0,0,57,0,4,1,0,1,0,0,-520
"15375",115375,1758,139.9,2016-10-27,0,0,0,0,0,0,0,57,0,4,1,0,1,0,0,-609
"15376",115376,1758,139.9,2016-10-27,0,0,0,0,0,0,0,57,0,4,1,0,1,0,0,-609
"15377",115377,1758,139.9,2016-10-27,0,1,0,-99,0,0,-99,57,0,4,1,-99,1,0,0,-99
"15378",115378,335,29.9,2015-02-17,0,0,0,0,0,0,0,50,0,8,1,0,1,0,0,-186
"15379",115379,1885,249.9,2015-02-17,0,0,0,0,0,0,0,50,0,8,1,0,1,0,0,-186
"15380",115380,1599,279.9,2015-02-17,0,0,0,0,0,0,0,50,0,8,1,0,1,0,0,-186
"15381",115381,1652,39.9,2015-02-17,0,0,0,0,0,0,0,50,0,8,1,0,1,0,0,-186
"15382",115382,1442,24.9,2015-02-17,0,0,0,0,0,0,0,50,0,8,1,0,1,0,0,-186
"15383",115383,1442,24.9,2015-02-17,0,0,0,0,0,0,0,50,0,8,1,0,1,0,0,-186
"15384",115384,1748,14.9,2015-02-17,0,0,0,0,1,0,0,50,0,8,1,0,1,0,0,903
"15385",115385,1748,14.9,2015-02-17,0,0,0,0,1,0,0,50,0,8,1,0,1,0,0,903
"15390",115390,1520,79.9,2015-02-17,0,0,0,0,0,0,0,54,0,8,1,0,1,0,0,-827
"15391",115391,1838,99.9,2015-02-17,0,0,0,0,0,0,0,54,0,8,1,0,1,0,0,-827
"15392",115392,1529,119.9,2015-02-17,0,0,0,0,0,0,0,54,0,8,1,0,1,0,0,-827
"15393",115393,1753,49.9,2015-02-17,0,0,0,0,0,0,0,54,0,8,1,0,1,0,0,-827
"15394",115394,1497,129.9,2015-02-17,0,0,0,0,0,0,0,54,0,8,1,0,1,0,0,-912
"15395",115395,1530,79.9,2015-02-17,0,0,0,0,0,0,0,54,0,8,1,0,1,0,0,-912
"15396",115396,1489,29.9,2015-02-17,0,0,0,0,0,0,0,54,0,8,1,0,1,0,0,-923
"15397",115397,1477,89.9,2015-02-17,0,0,0,0,0,0,0,54,0,8,1,0,1,0,0,-1018
"15407",115407,1718,69.9,2016-10-27,0,0,0,0,0,0,0,-99,-99,6,1,-99,1,0,0,-99
"15408",115408,1512,29.9,2016-10-27,0,0,0,0,0,0,0,-99,-99,6,1,-99,1,0,0,-99
"15409",115409,1512,29.9,2016-10-27,0,0,0,0,0,0,0,-99,-99,6,1,-99,1,0,0,-99
"15410",115410,2065,19.9,2016-10-27,0,0,0,0,1,0,0,-99,-99,6,1,-99,1,0,0,-99
"15411",115411,1718,69.9,2016-10-27,0,0,0,0,0,0,0,-99,-99,6,1,-99,1,0,0,-99
"15412",115412,1652,39.9,2016-10-27,0,0,0,0,0,0,0,-99,-99,6,1,-99,1,0,0,-99
"15423",115423,231,49.9,2015-06-02,0,0,0,0,0,0,0,119,0,3,1,0,1,0,0,91
"15424",115424,71,49.95,2015-06-02,0,0,0,0,0,0,0,119,0,3,1,0,1,0,0,91
"15425",115425,1517,69.9,2015-06-02,0,0,0,0,0,0,0,119,0,3,1,0,1,0,0,1018
"15441",115441,1736,159.9,2016-10-27,0,0,0,0,0,0,0,59,0,7,1,0,0,1,0,201
"15442",115442,1847,89.9,2016-10-27,0,0,0,0,0,0,0,59,0,7,1,0,0,1,0,201
"15443",115443,1702,99.9,2016-10-27,0,0,0,0,0,0,0,59,0,7,1,0,0,1,0,201
"15444",115444,1747,144.9,2016-10-27,0,0,0,0,0,0,0,59,0,7,1,0,0,1,0,123
"15445",115445,1415,24.9,2016-10-27,0,0,0,0,0,0,0,59,0,7,1,0,0,1,0,115
"15446",115446,1744,69.9,2016-10-27,0,0,0,0,0,0,0,59,0,7,1,0,0,1,0,103
"15447",115447,1850,159.9,2016-10-27,0,0,0,0,0,0,0,59,0,7,1,0,0,1,0,28
"15451",115451,173,24.9,2016-10-27,0,0,0,0,0,0,0,48,0,2,1,0,1,0,0,-107
"15452",115452,93,24.9,2016-10-27,0,0,0,0,0,0,0,48,0,2,1,0,1,0,0,-107
"15455",115455,250,12.9,2016-01-02,0,0,0,0,1,0,0,45,0,4,1,0,1,0,0,-612
